venta_id,fecha,producto_id,cantidad,precio_unitario,cliente_id,sucursal_id,total
48697,2023-02-03 19:36:00,135,1,259.6286784743297,22074,85,259.6286784743297
48698,2023-02-03 19:37:00,253,17,215.62996501589905,41095,69,3665.709405270284
48720,2023-02-03 19:59:00,253,17,465.6363263587485,24030,14,7915.817548098724
48728,2023-02-03 20:07:00,410,12,489.8522202956286,37580,98,5878.226643547543
48731,2023-02-03 20:10:00,168,4,407.42238155963446,20249,37,1629.6895262385378
48750,2023-02-03 20:29:00,105,19,370.4002154590072,47617,61,7037.604093721136
48914,2023-02-03 23:13:00,758,6,362.7443120768656,34172,38,2176.4658724611936
48928,2023-02-03 23:27:00,253,3,359.3649172136292,5543,51,1078.0947516408876
48956,2023-02-03 23:55:00,534,9,214.24334680276004,14082,63,1928.1901212248404
48960,2023-02-03 23:59:00,48,5,273.0872095392661,31570,26,1365.4360476963304
49057,2023-02-04 01:36:00,442,10,447.0765403213399,45508,25,4470.765403213399
49063,2023-02-04 01:42:00,739,16,351.9185956457668,19692,73,5630.697530332269
49065,2023-02-04 01:44:00,105,10,81.78989732038038,40090,89,817.8989732038037
49072,2023-02-04 01:51:00,409,5,158.5383901187657,36089,60,792.6919505938286
49088,2023-02-04 02:07:00,105,16,116.6919388548038,24914,45,1867.0710216768607
49130,2023-02-04 02:49:00,135,18,435.2687237316753,43143,67,7834.837027170156
49131,2023-02-04 02:50:00,123,16,73.28328438628404,48260,11,1172.5325501805446
49137,2023-02-04 02:56:00,534,12,386.82766012895297,20396,12,4641.931921547435
49192,2023-02-04 03:51:00,732,19,423.3109636558839,43531,26,8042.908309461794
49290,2023-02-04 05:29:00,153,2,27.85003821751552,22096,72,55.70007643503104
49395,2023-02-04 07:14:00,184,3,353.9367956976137,8116,29,1061.8103870928412
49433,2023-02-04 07:52:00,105,2,312.7884582291392,18828,51,625.5769164582783
49539,2023-02-04 09:38:00,444,16,430.8995332062793,28753,85,6894.392531300469
49634,2023-02-04 11:13:00,123,18,344.6404655674753,30314,52,6203.528380214555
49645,2023-02-04 11:24:00,647,3,293.9115015839084,19511,56,881.7345047517251
49685,2023-02-04 12:04:00,732,13,163.59432760948982,25564,27,2126.726258923368
49702,2023-02-04 12:21:00,647,13,301.237789741443,24577,86,3916.091266638759
49708,2023-02-04 12:27:00,739,17,32.004027217428046,42790,71,544.0684626962768
49723,2023-02-04 12:42:00,760,11,218.09462271848736,29626,46,2399.040849903361
49781,2023-02-04 13:40:00,168,7,483.5722976610139,35837,98,3385.0060836270973
49794,2023-02-04 13:53:00,570,17,157.45534269080895,47691,65,2676.740825743752
49810,2023-02-04 14:09:00,760,10,400.3953034882665,23215,48,4003.953034882665
49875,2023-02-04 15:14:00,105,18,385.699767222212,13990,35,6942.595809999816
49883,2023-02-04 15:22:00,568,4,128.34043335344353,19694,12,513.3617334137741
49889,2023-02-04 15:28:00,184,12,79.11076996520431,21370,31,949.3292395824516
49907,2023-02-04 15:46:00,534,9,166.33245136678275,31099,93,1496.9920623010448
49910,2023-02-04 15:49:00,41,2,240.6961838857464,30656,58,481.3923677714928
49931,2023-02-04 16:10:00,253,13,498.71965017445433,17998,54,6483.355452267906
49963,2023-02-04 16:42:00,153,1,156.11740076341687,42473,5,156.11740076341687
49974,2023-02-04 16:53:00,568,4,351.2427318670494,23465,85,1404.9709274681975
49996,2023-02-04 17:15:00,123,6,284.31785857237134,40822,72,1705.907151434228
50011,2023-02-04 17:30:00,931,5,170.18729403199293,42234,9,850.9364701599646
50030,2023-02-04 17:49:00,534,4,45.425580616213175,2152,53,181.7023224648527
50065,2023-02-04 18:24:00,534,18,424.0537671904705,46037,52,7632.967809428469
50070,2023-02-04 18:29:00,105,8,489.4759624464981,34415,8,3915.807699571985
50153,2023-02-04 19:52:00,568,7,268.18994592065707,41046,96,1877.3296214445995
50171,2023-02-04 20:10:00,534,17,322.2593186239623,1256,40,5478.408416607359
50203,2023-02-04 20:42:00,941,16,14.154957902932418,33192,36,226.4793264469187
50237,2023-02-04 21:16:00,168,11,402.77398617036334,47571,79,4430.513847873996
50269,2023-02-04 21:48:00,941,18,470.0891318062435,26720,62,8461.604372512382
50312,2023-02-04 22:31:00,123,10,99.94980752850942,20359,85,999.4980752850944
50365,2023-02-04 23:24:00,240,18,304.5443908555851,2965,88,5481.799035400532
50374,2023-02-04 23:33:00,253,8,45.17112141602892,20127,21,361.36897132823134
50391,2023-02-04 23:50:00,41,6,412.681033148777,14379,6,2476.086198892662
50622,2023-02-05 03:41:00,739,1,127.55625701766158,29233,56,127.55625701766158
50654,2023-02-05 04:13:00,410,10,468.6875306807132,18504,14,4686.875306807132
50655,2023-02-05 04:14:00,135,13,494.2807492926273,49784,36,6425.649740804155
50672,2023-02-05 04:31:00,444,13,331.44562930411865,36093,92,4308.793180953542
50688,2023-02-05 04:47:00,184,18,308.5042004393822,42039,10,5553.07560790888
50715,2023-02-05 05:14:00,444,8,141.83942506950245,1913,75,1134.7154005560196
50773,2023-02-05 06:12:00,693,17,311.21806372584155,15777,82,5290.707083339306
50797,2023-02-05 06:36:00,442,3,266.391982848981,33908,72,799.175948546943
50798,2023-02-05 06:37:00,739,13,270.4895904670861,21980,76,3516.364676072119
50812,2023-02-05 06:51:00,253,14,419.887168034304,105,11,5878.420352480255
50836,2023-02-05 07:15:00,410,14,152.62425023913448,30005,35,2136.739503347883
50872,2023-02-05 07:51:00,758,10,202.7382538855735,22161,34,2027.382538855735
50891,2023-02-05 08:10:00,442,9,464.11270820763934,12259,24,4177.014373868754
50894,2023-02-05 08:13:00,430,6,325.1409403613092,42484,1,1950.845642167855
50918,2023-02-05 08:37:00,927,6,170.9138839013063,3165,27,1025.483303407838
50939,2023-02-05 08:58:00,941,6,436.5251163974418,34259,48,2619.150698384651
50942,2023-02-05 09:01:00,941,12,167.14448943885031,40601,72,2005.733873266204
51134,2023-02-05 12:13:00,927,5,373.3551967806177,14045,31,1866.7759839030884
51142,2023-02-05 12:21:00,153,11,217.04010738963493,44784,64,2387.4411812859844
51255,2023-02-05 14:14:00,240,12,378.56142106597775,17646,81,4542.737052791733
51290,2023-02-05 14:49:00,430,11,374.1446188863998,19294,44,4115.590807750398
51313,2023-02-05 15:12:00,693,9,329.3765855679419,2836,39,2964.3892701114773
51361,2023-02-05 16:00:00,168,15,27.98114014859857,37687,8,419.71710222897855
51368,2023-02-05 16:07:00,941,15,143.82051675310933,9080,74,2157.30775129664
51416,2023-02-05 16:55:00,693,18,296.7952051159406,29319,79,5342.31369208693
51571,2023-02-05 19:30:00,240,19,273.4340891178932,29145,46,5195.247693239971
51601,2023-02-05 20:00:00,739,16,124.1960292582514,18606,43,1987.1364681320224
51619,2023-02-05 20:18:00,184,19,321.72233764371504,29123,43,6112.724415230586
51839,2023-02-05 23:58:00,184,14,278.8513293029742,11106,17,3903.918610241639
51880,2023-02-06 00:39:00,568,11,241.72784537659155,26170,85,2659.006299142507
51929,2023-02-06 01:28:00,760,3,484.2215685781689,38723,1,1452.6647057345067
51948,2023-02-06 01:47:00,41,10,365.6850047224522,22816,91,3656.8500472245214
51977,2023-02-06 02:16:00,240,7,118.19999966307904,34267,28,827.3999976415532
51987,2023-02-06 02:26:00,732,14,115.90206188859358,15417,6,1622.62886644031
51994,2023-02-06 02:33:00,430,1,239.73923010958015,12256,29,239.73923010958015
52057,2023-02-06 03:36:00,568,15,422.79492772774114,48307,63,6341.923915916117
52077,2023-02-06 03:56:00,184,10,35.6202211367437,32803,60,356.20221136743703
52099,2023-02-06 04:18:00,123,19,442.2125228973762,31926,22,8402.037935050148
52101,2023-02-06 04:20:00,941,5,277.32358873695324,43421,24,1386.6179436847665
52134,2023-02-06 04:53:00,739,11,323.83961433041327,43866,69,3562.2357576345457
52153,2023-02-06 05:12:00,409,13,151.83109829719692,18902,48,1973.80427786356
52168,2023-02-06 05:27:00,123,10,134.77209477980736,3576,35,1347.7209477980737
52199,2023-02-06 05:58:00,833,4,99.31303872057106,41348,56,397.2521548822842
52244,2023-02-06 06:43:00,927,18,497.9443067115952,22084,6,8962.997520808713
52292,2023-02-06 07:31:00,927,6,56.53682905927741,22523,46,339.22097435566445
52474,2023-02-06 10:33:00,570,14,12.31239000258834,45734,4,172.37346003623676
52500,2023-02-06 10:59:00,568,1,392.9146429728083,1348,96,392.9146429728083
52508,2023-02-06 11:07:00,739,16,117.58016035088431,12649,89,1881.282565614149
52532,2023-02-06 11:31:00,442,13,75.44121832973352,19518,69,980.7358382865356
52571,2023-02-06 12:10:00,123,16,230.7561440892805,33239,92,3692.098305428488
52577,2023-02-06 12:16:00,693,17,495.13660139641536,16535,23,8417.322223739062
52651,2023-02-06 13:30:00,534,10,219.29510363600107,32431,3,2192.9510363600107
52673,2023-02-06 13:52:00,534,17,291.6729128797563,20045,95,4958.439518955857
52700,2023-02-06 14:19:00,48,8,490.3493826220069,21760,93,3922.795060976056
52715,2023-02-06 14:34:00,534,15,231.1901152473724,35423,91,3467.8517287105856
52728,2023-02-06 14:47:00,253,3,386.9774414808873,16504,87,1160.932324442662
52753,2023-02-06 15:12:00,739,11,294.31536014543934,45718,59,3237.4689615998327
52787,2023-02-06 15:46:00,760,9,63.629544593441466,30702,19,572.6659013409732
52803,2023-02-06 16:02:00,927,13,30.25104743740427,38455,26,393.2636166862556
52840,2023-02-06 16:39:00,184,6,130.39859649526164,6393,80,782.3915789715699
52925,2023-02-06 18:04:00,931,5,163.97231141687377,10323,88,819.8615570843688
52942,2023-02-06 18:21:00,760,17,484.8048251171588,18265,92,8241.682026991699
52985,2023-02-06 19:04:00,105,13,383.1118029697341,15168,58,4980.453438606543
52999,2023-02-06 19:18:00,760,15,371.4189035933637,31037,92,5571.283553900455
53021,2023-02-06 19:40:00,647,9,468.0224133709546,2996,48,4212.201720338591
53063,2023-02-06 20:22:00,168,16,247.16523594183025,36721,80,3954.643775069284
53143,2023-02-06 21:42:00,647,10,93.03519763663802,49374,75,930.3519763663802
53160,2023-02-06 21:59:00,931,2,231.5572340148684,10288,69,463.1144680297367
53163,2023-02-06 22:02:00,123,12,317.46005988318484,35237,87,3809.520718598218
53214,2023-02-06 22:53:00,833,1,67.25923820837575,15730,70,67.25923820837575
53216,2023-02-06 22:55:00,168,19,86.53091355655413,15067,52,1644.0873575745284
53282,2023-02-07 00:01:00,410,7,322.109385595484,11002,35,2254.7656991683875
53375,2023-02-07 01:34:00,135,9,409.73005683668055,8780,57,3687.570511530125
53442,2023-02-07 02:41:00,153,14,272.5356347225924,25481,52,3815.4988861162938
53444,2023-02-07 02:43:00,568,3,99.56377415594474,32504,5,298.6913224678342
53483,2023-02-07 03:22:00,253,17,271.08032983595973,7444,34,4608.365607211315
53507,2023-02-07 03:46:00,534,17,210.4160554088726,14852,23,3577.0729419508343
53587,2023-02-07 05:06:00,123,5,302.6436926157481,32447,89,1513.2184630787403
53632,2023-02-07 05:51:00,739,3,5.076360574946729,24104,75,15.229081724840183
53649,2023-02-07 06:08:00,410,13,140.95527071177227,47652,44,1832.4185192530397
53742,2023-02-07 07:41:00,430,15,211.26611662740615,35186,44,3168.9917494110928
53895,2023-02-07 10:14:00,758,12,41.47783582573995,20818,46,497.7340299088794
53931,2023-02-07 10:50:00,41,19,94.21339696008044,36322,57,1790.0545422415285
53975,2023-02-07 11:34:00,758,4,168.35862275057025,36298,50,673.434491002281
54055,2023-02-07 12:54:00,442,10,20.83760111633188,2584,59,208.3760111633188
54079,2023-02-07 13:18:00,135,1,47.85029695869953,18710,73,47.85029695869953
54118,2023-02-07 13:57:00,184,16,258.51374781485106,19500,46,4136.219965037617
54130,2023-02-07 14:09:00,105,15,154.2507871798883,38227,59,2313.761807698325
54131,2023-02-07 14:10:00,253,7,269.1939779037583,11426,56,1884.357845326308
54170,2023-02-07 14:49:00,184,12,21.59299948688549,34616,88,259.1159938426258
54187,2023-02-07 15:06:00,444,3,435.20399429141366,44702,2,1305.611982874241
54200,2023-02-07 15:19:00,931,2,58.42578534274542,41746,65,116.85157068549084
54271,2023-02-07 16:30:00,931,9,459.5505180467326,17283,88,4135.954662420593
54312,2023-02-07 17:11:00,240,19,382.6564563715504,3388,87,7270.472671059458
54331,2023-02-07 17:30:00,568,4,209.08978172391755,33695,38,836.3591268956701
54352,2023-02-07 17:51:00,647,5,203.68789074547743,29471,63,1018.4394537273872
54396,2023-02-07 18:35:00,444,1,328.0548818637446,30280,62,328.0548818637446
54405,2023-02-07 18:44:00,105,4,23.29281577926356,33344,3,93.17126311705422
54429,2023-02-07 19:08:00,647,9,179.67282797643392,8929,54,1617.0554517879052
54457,2023-02-07 19:36:00,442,10,279.71922881751163,39658,74,2797.192288175116
54574,2023-02-07 21:33:00,410,2,71.0506466184442,12738,24,142.1012932368884
54585,2023-02-07 21:44:00,240,14,19.885639255507662,32489,16,278.3989495771073
54598,2023-02-07 21:57:00,833,17,313.58029813924475,49728,81,5330.86506836716
54617,2023-02-07 22:16:00,570,18,456.0064803362008,13673,58,8208.116646051614
54624,2023-02-07 22:23:00,442,5,248.32068494938795,8164,13,1241.6034247469397
54714,2023-02-07 23:53:00,833,6,473.4380867640269,6631,2,2840.6285205841614
54722,2023-02-08 00:01:00,430,15,5.888957856882288,6461,17,88.33436785323433
54739,2023-02-08 00:18:00,927,14,414.7668476604893,3539,44,5806.73586724685
54743,2023-02-08 00:22:00,168,15,204.64895213487168,12633,17,3069.734282023075
54759,2023-02-08 00:38:00,568,17,353.2023789891231,18566,54,6004.440442815092
54788,2023-02-08 01:07:00,570,12,262.54053031159265,1262,96,3150.486363739112
54867,2023-02-08 02:26:00,760,12,79.55823574420552,22736,71,954.6988289304662
54919,2023-02-08 03:18:00,570,10,268.0846723670297,42737,8,2680.8467236702973
55044,2023-02-08 05:23:00,833,6,51.84894702897154,23972,51,311.0936821738293
55052,2023-02-08 05:31:00,123,1,141.06020934352273,13392,29,141.06020934352273
55059,2023-02-08 05:38:00,253,13,409.3272627172236,41554,37,5321.254415323906
55067,2023-02-08 05:46:00,758,11,233.28237748389088,29825,38,2566.1061523227995
55143,2023-02-08 07:02:00,410,7,145.67527274675518,27711,57,1019.7269092272865
55156,2023-02-08 07:15:00,570,16,365.63377821734525,36767,22,5850.140451477524
55164,2023-02-08 07:23:00,568,2,80.07246739758534,22564,43,160.14493479517068
55167,2023-02-08 07:26:00,168,17,495.3459885251694,14927,7,8420.88180492788
55194,2023-02-08 07:53:00,135,10,27.89400887480367,1064,91,278.9400887480367
55209,2023-02-08 08:08:00,760,3,373.56436544939714,31936,60,1120.6930963481914
55238,2023-02-08 08:37:00,48,6,341.20142305091963,13284,26,2047.2085383055175
55240,2023-02-08 08:39:00,253,1,5.858115902812778,6540,15,5.858115902812778
55293,2023-02-08 09:32:00,240,10,482.1444476868344,20988,72,4821.444476868344
55352,2023-02-08 10:31:00,941,7,395.7672801113159,33824,16,2770.370960779212
55358,2023-02-08 10:37:00,927,8,222.4742490209838,8847,86,1779.7939921678703
55372,2023-02-08 10:51:00,570,10,258.5386676540595,10307,98,2585.386676540595
55482,2023-02-08 12:41:00,833,16,432.7494699066133,8414,90,6923.9915185058135
55489,2023-02-08 12:48:00,693,10,257.4333906843503,41066,64,2574.333906843503
55575,2023-02-08 14:14:00,48,12,298.9702047893004,26133,20,3587.6424574716048
55622,2023-02-08 15:01:00,253,5,187.8358794960904,14826,81,939.179397480452
55627,2023-02-08 15:06:00,135,14,277.8568889797881,27826,84,3889.9964457170336
55661,2023-02-08 15:40:00,568,17,327.82291566846806,19477,27,5572.989566363957
55679,2023-02-08 15:58:00,123,18,29.619908892730702,6757,88,533.1583600691526
55685,2023-02-08 16:04:00,534,14,289.8862433369904,29170,8,4058.407406717865
55754,2023-02-08 17:13:00,693,18,193.6044958893414,19658,54,3484.8809260081453
55791,2023-02-08 17:50:00,48,1,130.00874536763936,20227,96,130.00874536763936
55864,2023-02-08 19:03:00,123,8,81.56397314884381,23092,51,652.5117851907505
56067,2023-02-08 22:26:00,105,4,35.68262692274708,11314,90,142.7305076909883
56074,2023-02-08 22:33:00,105,11,332.7022971991649,46413,19,3659.725269190814
56078,2023-02-08 22:37:00,168,14,159.05900007468787,7185,18,2226.82600104563
56093,2023-02-08 22:52:00,833,12,95.16931981101912,35425,68,1142.0318377322292
56136,2023-02-08 23:35:00,647,13,376.0198117775872,10254,68,4888.257553108633
56139,2023-02-08 23:38:00,739,4,151.62107087286049,19612,7,606.4842834914419
56203,2023-02-09 00:42:00,739,9,92.4232477113381,20145,47,831.809229402043
56231,2023-02-09 01:10:00,123,5,176.53469531913876,39499,16,882.6734765956938
56248,2023-02-09 01:27:00,410,11,71.90845522972745,32485,89,790.993007527002
56252,2023-02-09 01:31:00,570,2,301.1479652166849,30349,35,602.2959304333699
56303,2023-02-09 02:22:00,693,3,202.46980478488095,8346,35,607.4094143546429
56312,2023-02-09 02:31:00,833,14,463.0026894471616,22469,7,6482.037652260262
56372,2023-02-09 03:31:00,534,1,243.18722709243536,13535,69,243.18722709243536
56484,2023-02-09 05:23:00,430,8,372.5711288547677,21197,67,2980.5690308381418
56539,2023-02-09 06:18:00,41,16,346.0870237679864,36820,11,5537.392380287783
56557,2023-02-09 06:36:00,833,5,61.97349486138198,16074,65,309.8674743069099
56579,2023-02-09 06:58:00,758,7,40.81807963167734,29918,9,285.7265574217414
56597,2023-02-09 07:16:00,927,3,489.1231265798151,44168,70,1467.369379739445
56642,2023-02-09 08:01:00,442,4,312.09540187430656,5879,33,1248.3816074972262
56646,2023-02-09 08:05:00,739,2,221.91460129319893,23205,89,443.82920258639786
56650,2023-02-09 08:09:00,570,1,215.86277266304697,25942,3,215.86277266304697
56713,2023-02-09 09:12:00,410,5,316.26537420739857,31478,68,1581.3268710369928
56813,2023-02-09 10:52:00,430,10,12.913660404534063,40844,77,129.13660404534065
56979,2023-02-09 13:38:00,693,1,294.94589676847136,33099,37,294.94589676847136
57033,2023-02-09 14:32:00,927,13,376.8513932064012,633,54,4899.068111683216
57067,2023-02-09 15:06:00,833,19,368.785202414465,5337,27,7006.918845874835
57266,2023-02-09 18:25:00,105,1,26.80397452273052,47035,11,26.80397452273052
57380,2023-02-09 20:19:00,153,2,68.75523428661292,21322,32,137.51046857322584
57434,2023-02-09 21:13:00,409,11,290.2674389531354,32525,53,3192.9418284844896
57466,2023-02-09 21:45:00,941,13,114.3064292706868,30078,75,1485.9835805189282
57491,2023-02-09 22:10:00,833,8,459.2251033558281,39033,6,3673.8008268466247
57517,2023-02-09 22:36:00,253,12,498.1806182573599,34773,37,5978.167419088319
57534,2023-02-09 22:53:00,184,10,300.3719522843798,42073,59,3003.719522843798
57550,2023-02-09 23:09:00,732,13,297.28784951925127,11007,89,3864.7420437502665
57552,2023-02-09 23:11:00,168,12,46.06289730533062,45951,8,552.7547676639674
57574,2023-02-09 23:33:00,927,5,22.27586844393232,1366,17,111.3793422196616
57585,2023-02-09 23:44:00,123,2,82.96634335208478,937,75,165.93268670416956
57595,2023-02-09 23:54:00,123,7,280.4147497976772,31841,48,1962.9032485837404
57596,2023-02-09 23:55:00,739,9,49.45615907579159,26612,34,445.1054316821243
57642,2023-02-10 00:41:00,135,5,210.4437904153392,3537,52,1052.218952076696
57696,2023-02-10 01:35:00,168,2,295.6787867163125,9790,70,591.357573432625
57702,2023-02-10 01:41:00,568,14,85.74998185907438,48144,90,1200.4997460270413
57703,2023-02-10 01:42:00,409,3,177.95123005920132,23937,87,533.853690177604
57704,2023-02-10 01:43:00,48,10,386.267488045497,4117,35,3862.67488045497
57784,2023-02-10 03:03:00,123,7,143.21056976843613,4192,64,1002.4739883790528
57815,2023-02-10 03:34:00,931,19,92.69708297256372,8220,17,1761.244576478711
57853,2023-02-10 04:12:00,693,3,349.8407043269638,7015,69,1049.5221129808915
57859,2023-02-10 04:18:00,41,17,301.2967253970619,3045,48,5122.044331750052
57871,2023-02-10 04:30:00,48,8,210.49321344311824,27309,97,1683.945707544946
57880,2023-02-10 04:39:00,410,3,212.9738312672457,48464,97,638.9214938017371
57881,2023-02-10 04:40:00,409,13,360.3915002825139,13762,81,4685.089503672681
57885,2023-02-10 04:44:00,168,16,38.26024358020777,23161,6,612.1638972833243
57919,2023-02-10 05:18:00,409,9,249.76348616291807,20082,67,2247.871375466262
58012,2023-02-10 06:51:00,693,16,197.3811670311808,44340,77,3158.0986724988925
58028,2023-02-10 07:07:00,941,10,229.541647392477,26200,97,2295.41647392477
58034,2023-02-10 07:13:00,48,18,35.32030740748742,1109,81,635.7655333347735
58086,2023-02-10 08:05:00,927,16,476.7187337478717,7169,45,7627.499739965947
58091,2023-02-10 08:10:00,410,16,295.0828803746742,32711,27,4721.326085994787
58128,2023-02-10 08:47:00,135,5,22.599571783485352,39500,27,112.99785891742675
58134,2023-02-10 08:53:00,41,2,227.0315115571312,36518,58,454.0630231142624
58137,2023-02-10 08:56:00,739,18,196.88801852670983,32699,95,3543.984333480777
58138,2023-02-10 08:57:00,430,1,195.12518984965192,44702,55,195.12518984965192
58258,2023-02-10 10:57:00,184,14,288.4807996272708,36200,13,4038.731194781792
58287,2023-02-10 11:26:00,760,3,51.02106913540348,43070,60,153.06320740621044
58317,2023-02-10 11:56:00,153,4,267.9309786384823,13493,98,1071.7239145539293
58319,2023-02-10 11:58:00,240,4,96.86422363282088,21436,83,387.4568945312835
58340,2023-02-10 12:19:00,184,10,40.21252496345077,24514,86,402.12524963450767
58349,2023-02-10 12:28:00,732,3,154.09148428939298,30979,44,462.27445286817897
58351,2023-02-10 12:30:00,48,17,312.8927485208173,42786,18,5319.176724853894
58383,2023-02-10 13:02:00,647,8,288.2314819031863,10870,44,2305.8518552254905
58422,2023-02-10 13:41:00,48,1,330.65272392178537,2694,37,330.65272392178537
58572,2023-02-10 16:11:00,153,7,483.3960229648332,34539,96,3383.772160753832
58602,2023-02-10 16:41:00,568,16,417.7123519313487,12861,27,6683.397630901579
58652,2023-02-10 17:31:00,153,18,129.8491985865159,36004,34,2337.2855745572865
58660,2023-02-10 17:39:00,927,16,365.53024626358194,48095,90,5848.483940217311
58675,2023-02-10 17:54:00,41,1,405.6687494367856,45991,66,405.6687494367856
58676,2023-02-10 17:55:00,135,12,5.80010493443675,27543,78,69.60125921324101
58706,2023-02-10 18:25:00,444,3,190.27595655846056,30062,96,570.8278696753816
58718,2023-02-10 18:37:00,534,2,236.6239377276177,22566,71,473.2478754552354
58790,2023-02-10 19:49:00,442,16,489.1032002887013,21197,9,7825.651204619221
58819,2023-02-10 20:18:00,931,17,372.439535998076,16219,57,6331.472111967292
58903,2023-02-10 21:42:00,135,10,220.8655518311579,32582,76,2208.655518311579
58940,2023-02-10 22:19:00,444,15,86.96759660343082,1522,60,1304.5139490514623
59012,2023-02-10 23:31:00,430,11,467.6765024778585,31707,83,5144.441527256444
59036,2023-02-10 23:55:00,168,9,130.11231206616776,38180,64,1171.0108085955098
59067,2023-02-11 00:26:00,732,10,10.808213464047672,27859,78,108.08213464047672
59070,2023-02-11 00:29:00,739,3,47.360856920546894,18724,98,142.08257076164068
59119,2023-02-11 01:18:00,568,18,411.21810745595343,25938,25,7401.925934207162
59127,2023-02-11 01:26:00,568,8,262.7995655124179,4648,83,2102.3965240993434
59192,2023-02-11 02:31:00,647,11,120.40491564408674,40899,64,1324.454072084954
59232,2023-02-11 03:11:00,153,15,455.2008314366378,15399,98,6828.012471549568
59302,2023-02-11 04:21:00,739,7,140.90171503320514,27381,31,986.312005232436
59304,2023-02-11 04:23:00,732,6,7.544105056461605,20436,88,45.26463033876964
59309,2023-02-11 04:28:00,123,5,193.5981918507386,17558,18,967.9909592536932
59348,2023-02-11 05:07:00,48,8,232.6960920751083,36303,85,1861.5687366008665
59391,2023-02-11 05:50:00,647,13,5.670434089129135,30612,40,73.71564315867874
59392,2023-02-11 05:51:00,168,12,337.6797802330367,42635,70,4052.15736279644
59396,2023-02-11 05:55:00,758,13,21.61903225931984,26827,45,281.047419371158
59403,2023-02-11 06:02:00,410,16,356.34112987946656,11478,76,5701.458078071465
59445,2023-02-11 06:44:00,410,16,123.5258553136326,3977,18,1976.4136850181212
59457,2023-02-11 06:56:00,927,11,215.62014406054288,14407,2,2371.821584665972
59477,2023-02-11 07:16:00,430,15,172.2209402020933,44721,11,2583.314103031399
59505,2023-02-11 07:44:00,758,19,242.8623882746284,13943,87,4614.385377217939
59571,2023-02-11 08:50:00,444,13,319.68276345479023,43171,59,4155.875924912273
59596,2023-02-11 09:15:00,444,5,456.8249218139997,34631,7,2284.1246090699983
59654,2023-02-11 10:13:00,410,17,456.7976513563803,23923,97,7765.560073058465
59661,2023-02-11 10:20:00,409,6,429.3852421469432,28537,40,2576.311452881659
59678,2023-02-11 10:37:00,48,4,42.59076783958117,44281,58,170.36307135832467
59712,2023-02-11 11:11:00,105,19,450.674031462391,26141,51,8562.80659778543
59754,2023-02-11 11:53:00,758,19,309.6130063671048,47917,88,5882.64712097499
59823,2023-02-11 13:02:00,48,4,278.2178780809065,32822,68,1112.871512323626
59875,2023-02-11 13:54:00,153,17,162.02287529232223,15951,66,2754.3888799694782
59961,2023-02-11 15:20:00,410,12,56.40035059745993,7276,72,676.8042071695193
60013,2023-02-11 16:12:00,240,14,252.3152470803092,36460,60,3532.4134591243283
60033,2023-02-11 16:32:00,168,12,468.6701881553144,11390,89,5624.042257863773
60097,2023-02-11 17:36:00,105,8,293.04031068224646,37860,40,2344.322485457972
60099,2023-02-11 17:38:00,941,8,156.2523708347523,18362,33,1250.0189666780184
60173,2023-02-11 18:52:00,534,15,328.4199675803293,15794,20,4926.299513704939
60190,2023-02-11 19:09:00,568,8,300.9388067590993,39954,88,2407.5104540727943
60194,2023-02-11 19:13:00,168,18,175.4822187388939,4912,37,3158.67993730009
60224,2023-02-11 19:43:00,693,6,13.308889558862113,11259,88,79.85333735317268
60319,2023-02-11 21:18:00,833,6,21.50775528445118,24636,82,129.04653170670707
60352,2023-02-11 21:51:00,833,2,210.8166417561629,20601,82,421.6332835123259
60371,2023-02-11 22:10:00,48,3,315.6075490310496,14321,56,946.8226470931486
60396,2023-02-11 22:35:00,105,6,341.0177660890174,10365,11,2046.1065965341045
60535,2023-02-12 00:54:00,732,11,368.553240070599,36653,30,4054.0856407765887
60568,2023-02-12 01:27:00,534,18,148.893405150678,42267,11,2680.081292712204
60592,2023-02-12 01:51:00,48,14,430.6863003190164,46559,19,6029.60820446623
60705,2023-02-12 03:44:00,410,7,63.61180088788981,47507,19,445.2826062152287
60714,2023-02-12 03:53:00,153,9,48.46191198301318,776,46,436.1572078471186
60777,2023-02-12 04:56:00,105,16,346.63059060466344,45928,95,5546.089449674615
60842,2023-02-12 06:01:00,153,13,98.48676202436248,7532,49,1280.3279063167122
60896,2023-02-12 06:55:00,240,11,393.5883277938381,49712,36,4329.471605732219
60950,2023-02-12 07:49:00,732,14,365.28300176435386,33587,36,5113.962024700954
60967,2023-02-12 08:06:00,931,8,328.2303140533623,4298,41,2625.8425124268983
61019,2023-02-12 08:58:00,941,9,157.81504627768524,2949,52,1420.3354164991672
61053,2023-02-12 09:32:00,442,16,112.67988468745442,33407,85,1802.8781549992707
61165,2023-02-12 11:24:00,739,4,48.33606327158524,1474,77,193.34425308634096
61294,2023-02-12 13:33:00,927,13,196.89871482372104,28942,58,2559.6832927083738
61334,2023-02-12 14:13:00,833,4,252.9684292756584,36792,81,1011.8737171026336
61377,2023-02-12 14:56:00,410,1,393.748578988013,36990,85,393.748578988013
61415,2023-02-12 15:34:00,123,19,382.7078858226048,34262,85,7271.44983062949
61442,2023-02-12 16:01:00,409,17,75.65374834269704,33309,31,1286.1137218258498
61472,2023-02-12 16:31:00,758,1,47.20156931530845,22362,29,47.20156931530845
61646,2023-02-12 19:25:00,647,1,51.2966672380293,32390,92,51.2966672380293
